Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.931.7.1","O3","15.046670","48.878610","570.000000","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.931.7.1","4.0","m","100.0","m","4.0","m","","m","Other","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.931.7.1.6243","10/03/1989 00:00:00","","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.931.7.1","O3","15.046670","48.878610","570.000000","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.931.7.1","4.0","m","100.0","m","4.0","m","","m","Other","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.931.7.1.6248","10/03/1989 00:00:00","","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30601","030601","Klosterneuburg Meynertgasse","SPO.03.0601.934.7.1","O3","16.313950","48.302460","260.000000","m","suburban","background","04/07/2016 00:00:00","","SAM.03.0601.934.7.1","4.0","m","20.0","m","5.0","m","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","open","hilly","","","","","10.0","50","1000","SPP.03.0601.934.7.1.15486","04/07/2016 00:00:00","","automatic","UV-P","","thermo49i","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.4","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30601","030601","Klosterneuburg Meynertgasse","SPO.03.0601.934.7.1","O3","16.313950","48.302460","260.000000","m","suburban","background","04/07/2016 00:00:00","","SAM.03.0601.934.7.1","4.0","m","20.0","m","5.0","m","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","open","hilly","","","","","10.0","50","1000","SPP.03.0601.934.7.1.16741","04/07/2016 00:00:00","","automatic","UV-P","","horibaAPOA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30601","030601","Klosterneuburg Meynertgasse","SPO.03.0601.934.7.1","O3","16.313950","48.302460","260.000000","m","suburban","background","04/07/2016 00:00:00","","SAM.03.0601.934.7.1","4.0","m","20.0","m","5.0","m","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","open","hilly","","","","","10.0","50","1000","SPP.03.0601.934.7.1.4419","04/07/2016 00:00:00","","automatic","UV-P","","horibaAPOA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30603","030603","Himberg, Alter Markt","SPO.03.0603.4679.7.1","O3","16.431100","48.085670","172.000000","m","suburban","background","17/08/2000 00:00:00","","SAM.03.0603.4679.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","2325 Himberg","open","plane","","","","","","","","SPP.03.0603.4679.7.1.4410","17/08/2000 00:00:00","","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30603","030603","Himberg, Alter Markt","SPO.03.0603.4679.7.1","O3","16.431100","48.085670","172.000000","m","suburban","background","17/08/2000 00:00:00","","SAM.03.0603.4679.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","2325 Himberg","open","plane","","","","","","","","SPP.03.0603.4679.7.1.4411","17/08/2000 00:00:00","","automatic","UV-P","","horibaAPOA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30603","030603","Himberg, Alter Markt","SPO.03.0603.4679.7.1","O3","16.431100","48.085670","172.000000","m","suburban","background","17/08/2000 00:00:00","","SAM.03.0603.4679.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","2325 Himberg","open","plane","","","","","","","","SPP.03.0603.4679.7.1.5836","17/08/2000 00:00:00","","automatic","UV-P","","horibaAPOA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.4","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30691","030691","Klosterneuburg Wisentgasse","SPO.03.0691.68518.7.1","O3","16.321110","48.301940","220.000000","m","suburban","background","31/08/1990 00:00:00","04/07/2016 00:00:00","SAM.03.0691.68518.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","","","","","","","","","","SPP.03.0691.68518.7.1.16023","31/08/1990 00:00:00","04/07/2016 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30691","030691","Klosterneuburg Wisentgasse","SPO.03.0691.68518.7.1","O3","16.321110","48.301940","220.000000","m","suburban","background","31/08/1990 00:00:00","04/07/2016 00:00:00","SAM.03.0691.68518.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","","","","","","","","","","SPP.03.0691.68518.7.1.16024","31/08/1990 00:00:00","04/07/2016 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30691","030691","Klosterneuburg Wisentgasse","SPO.03.0691.68518.7.1","O3","16.321110","48.301940","220.000000","m","suburban","background","31/08/1990 00:00:00","04/07/2016 00:00:00","SAM.03.0691.68518.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","","","","","","","","","","SPP.03.0691.68518.7.1.16025","31/08/1990 00:00:00","04/07/2016 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30691","030691","Klosterneuburg Wisentgasse","SPO.03.0691.68518.7.1","O3","16.321110","48.301940","220.000000","m","suburban","background","31/08/1990 00:00:00","04/07/2016 00:00:00","SAM.03.0691.68518.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","","","","","","","","","","SPP.03.0691.68518.7.1.16026","31/08/1990 00:00:00","04/07/2016 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30691","030691","Klosterneuburg Wisentgasse","SPO.03.0691.68518.7.1","O3","16.321110","48.301940","220.000000","m","suburban","background","31/08/1990 00:00:00","04/07/2016 00:00:00","SAM.03.0691.68518.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","","","","","","","","","","SPP.03.0691.68518.7.1.16027","31/08/1990 00:00:00","04/07/2016 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30691","030691","Klosterneuburg Wisentgasse","SPO.03.0691.68518.7.1","O3","16.321110","48.301940","220.000000","m","suburban","background","31/08/1990 00:00:00","04/07/2016 00:00:00","SAM.03.0691.68518.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","","","","","","","","","","SPP.03.0691.68518.7.1.16028","31/08/1990 00:00:00","04/07/2016 00:00:00","automatic","UV-P","","horibaAPOA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.4","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30691","030691","Klosterneuburg Wisentgasse","SPO.03.0691.68518.7.1","O3","16.321110","48.301940","220.000000","m","suburban","background","31/08/1990 00:00:00","04/07/2016 00:00:00","SAM.03.0691.68518.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","","","","","","","","","","SPP.03.0691.68518.7.1.16029","31/08/1990 00:00:00","04/07/2016 00:00:00","automatic","UV-P","","horibaAPOA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30691","030691","Klosterneuburg Wisentgasse","SPO.03.0691.68518.7.1","O3","16.321110","48.301940","220.000000","m","suburban","background","31/08/1990 00:00:00","04/07/2016 00:00:00","SAM.03.0691.68518.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","3400 Klosterneuburg","","","","","","","","","","SPP.03.0691.68518.7.1.16030","31/08/1990 00:00:00","04/07/2016 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30701","030701","Ziersdorf","SPO.03.0701.55177.7.1","O3","15.941850","48.528320","230.000000","m","rural","background","11/06/2004 00:00:00","","SAM.03.0701.55177.7.1","4.0","m","100.0","m","550.0","m","","m","Other","","","0","","","","t.year-1","3710 Ziersdorf","open","hilly","","","","","","","","SPP.03.0701.55177.7.1.4586","11/06/2004 00:00:00","","automatic","UV-P","","horibaAPOA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.4","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30701","030701","Ziersdorf","SPO.03.0701.55177.7.1","O3","15.941850","48.528320","230.000000","m","rural","background","11/06/2004 00:00:00","","SAM.03.0701.55177.7.1","4.0","m","100.0","m","550.0","m","","m","Other","","","0","","","","t.year-1","3710 Ziersdorf","open","hilly","","","","","","","","SPP.03.0701.55177.7.1.6210","11/06/2004 00:00:00","","automatic","UV-P","","APIT400","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30801","030801","Irnfritz - Rothweinsdorf","SPO.03.0801.933.7.1","O3","15.498420","48.724210","556.000000","m","rural","background","22/01/1992 00:00:00","31/12/2025 00:00:00","SAM.03.0801.933.7.1","4.0","m","","","10.0","m","","m","Other","","","0","","","","t.year-1","3754 Irnfritz","open","hilly","","","","","","","","SPP.03.0801.933.7.1.16756","22/01/1992 00:00:00","31/12/2025 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30801","030801","Irnfritz - Rothweinsdorf","SPO.03.0801.933.7.1","O3","15.498420","48.724210","556.000000","m","rural","background","22/01/1992 00:00:00","31/12/2025 00:00:00","SAM.03.0801.933.7.1","4.0","m","","","10.0","m","","m","Other","","","0","","","","t.year-1","3754 Irnfritz","open","hilly","","","","","","","","SPP.03.0801.933.7.1.16757","22/01/1992 00:00:00","31/12/2025 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30801","030801","Irnfritz - Rothweinsdorf","SPO.03.0801.933.7.1","O3","15.498420","48.724210","556.000000","m","rural","background","22/01/1992 00:00:00","31/12/2025 00:00:00","SAM.03.0801.933.7.1","4.0","m","","","10.0","m","","m","Other","","","0","","","","t.year-1","3754 Irnfritz","open","hilly","","","","","","","","SPP.03.0801.933.7.1.17092","22/01/1992 00:00:00","31/12/2025 00:00:00","automatic","UV-P","","APIT400","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30801","030801","Irnfritz - Rothweinsdorf","SPO.03.0801.933.7.1","O3","15.498420","48.724210","556.000000","m","rural","background","22/01/1992 00:00:00","31/12/2025 00:00:00","SAM.03.0801.933.7.1","4.0","m","","","10.0","m","","m","Other","","","0","","","","t.year-1","3754 Irnfritz","open","hilly","","","","","","","","SPP.03.0801.933.7.1.5838","22/01/1992 00:00:00","31/12/2025 00:00:00","automatic","UV-P","","horibaAPOA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.4","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30801","030801","Irnfritz - Rothweinsdorf","SPO.03.0801.933.7.1","O3","15.498420","48.724210","556.000000","m","rural","background","22/01/1992 00:00:00","31/12/2025 00:00:00","SAM.03.0801.933.7.1","4.0","m","","","10.0","m","","m","Other","","","0","","","","t.year-1","3754 Irnfritz","open","hilly","","","","","","","","SPP.03.0801.933.7.1.6234","22/01/1992 00:00:00","31/12/2025 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30801","030801","Irnfritz - Rothweinsdorf","SPO.03.0801.933.7.1","O3","15.498420","48.724210","556.000000","m","rural","background","22/01/1992 00:00:00","31/12/2025 00:00:00","SAM.03.0801.933.7.1","4.0","m","","","10.0","m","","m","Other","","","0","","","","t.year-1","3754 Irnfritz","open","hilly","","","","","","","","SPP.03.0801.933.7.1.6235","22/01/1992 00:00:00","31/12/2025 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30902","030902","Stockerau, Rudolf Diesel-Straße","SPO.03.0902.2537.7.1","O3","16.182110","48.385000","175.000000","m","suburban","background","17/10/2005 00:00:00","26/01/2013 00:00:00","SAM.03.0902.2537.7.1","4.0","m","","","","","","m","Secondary aerosols","","","0","","","","t.year-1","2000 Stockerau","open","plane","65.0","","0.01","6.0","35.0","130","60000","SPP.03.0902.2537.7.1.6045","17/10/2005 00:00:00","26/01/2013 00:00:00","automatic","UV-P","","horibaAPOA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.4","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30992","030992","Stockerau Schulweg","SPO.03.0992.64183.7.1","O3","16.212210","48.388760","170.000000","m","suburban","background","01/09/1985 00:00:00","14/10/2005 00:00:00","SAM.03.0992.64183.7.1","4.0","m","","","","","","m","Other","","","0","","","","t.year-1","2000 Stockerau","","","","","","","","","","SPP.03.0992.64183.7.1.6050","01/09/1985 00:00:00","14/10/2005 00:00:00","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT31102","031102","Annaberg, Joachimsberg","SPO.03.1102.927.7.1","O3","15.320850","47.861440","880.000000","m","rural-regional","background","28/02/1991 00:00:00","","SAM.03.1102.927.7.1","4.0","m","100.0","m","","","","m","Other","","","0","","","","t.year-1","3222 Annaberg","elevated","mount","","","","","","","","SPP.03.1102.927.7.1.12279","28/02/1991 00:00:00","","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT31102","031102","Annaberg, Joachimsberg","SPO.03.1102.927.7.1","O3","15.320850","47.861440","880.000000","m","rural-regional","background","28/02/1991 00:00:00","","SAM.03.1102.927.7.1","4.0","m","100.0","m","","","","m","Other","","","0","","","","t.year-1","3222 Annaberg","elevated","mount","","","","","","","","SPP.03.1102.927.7.1.15817","28/02/1991 00:00:00","","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT31102","031102","Annaberg, Joachimsberg","SPO.03.1102.927.7.1","O3","15.320850","47.861440","880.000000","m","rural-regional","background","28/02/1991 00:00:00","","SAM.03.1102.927.7.1","4.0","m","100.0","m","","","","m","Other","","","0","","","","t.year-1","3222 Annaberg","elevated","mount","","","","","","","","SPP.03.1102.927.7.1.15859","28/02/1991 00:00:00","","automatic","UV-P","","horibaAPOA350E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.8","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
"Austria","AT.0008.20.AQ","2025","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT31102","031102","Annaberg, Joachimsberg","SPO.03.1102.927.7.1","O3","15.320850","47.861440","880.000000","m","rural-regional","background","28/02/1991 00:00:00","","SAM.03.1102.927.7.1","4.0","m","100.0","m","","","","m","Other","","","0","","","","t.year-1","3222 Annaberg","elevated","mount","","","","","","","","SPP.03.1102.927.7.1.16752","28/02/1991 00:00:00","","automatic","UV-P","","ML8810","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.5","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envaukgyw/AQD_Dataset_D_2025_AT.xml","23/12/2025 02:00:13"
